hid,save3,year,region,inc,save1,save2,m12,m18,m65,m18elem,m18sec,m18pos,f12,f18,f65,f18elem,f18sec,f18pos,of1,of2,of3,of4,of5,p0to5,p6to11,p12to17,p18to64,p65,of0,month,cpi,dev1,dev2,dev3,dev4,sd1,sd2,sd3,sd4,dvsq1,dvsq2,dvsq3,dvsq4
2.21e+10,-1548.781,81,32,2303.693,-2492.442,-1947.462,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,9,1.0965,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.11e+10,715.3912,81,15,2247.144,-123.2136,16.4428,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,11,1.116083,-30.38437,49.07097,-65.54194,-30.05938,46.31006,258.1368,220.7154,63.64342,923.2103,2407.96,4295.745,903.566
1.20e+10,2217.31,81,17,1425.654,25.41329,79.12961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.012167,-6.126667,157.8355,-6.813334,37.98387,34.5577,95.31813,108.5968,154.3851,37.53605,24912.04,46.42151,1442.774
2.21e+10,-116.0791,81,32,322.5564,-204.6009,-178.8055,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,11,1.116083,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
1.10e+10,-325.1101,81,5,1039.515,-927.1077,-604.9662,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,8,1.086083,-24.21177,-6.044117,-156.6471,115.8735,34.62687,117.8395,137.3372,93.21664,586.2095,36.53136,24538.3,13426.67
1.21e+10,-753.3157,81,19,3714.529,945.7512,2137.974,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1.076583,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
1.20e+10,1661.674,81,17,4925.957,-248.7736,468.5163,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,1.086083,-33.40667,184.1581,-6.813334,37.98387,34.033,93.78087,108.5968,154.3851,1116.005,33914.19,46.42151,1442.774
2.12e+10,-102.3256,81,26,801.5635,198.6788,198.6788,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,2,1.023,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.20e+10,-330.3965,81,31,3117.624,1000.103,1121.284,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,8,1.086083,-28.53636,-80.07353,87.30589,-56.39118,55.46818,90.98682,121.9518,95.66467,814.324,6411.77,7622.317,3179.965
2.21e+10,1012.444,81,32,3381.921,890.6111,1147.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,5,1.0565,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.11e+10,208.8429,81,13,2242.713,482.9812,1184.053,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1.012167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
1.22e+10,-442.1449,81,20,2420.55,-1496.67,-621.7872,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.012167,-25.02941,63.67353,-145.4471,-15.38788,64.25052,82.06114,149.198,68.58748,626.4714,4054.318,21154.85,236.7868
1.11e+10,-170.9251,81,2,420.7778,-556.5923,-524.8742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1.086083,-47.24118,193.1529,16.33529,-26.76765,40.81354,161.7601,178.5897,101.5263,2231.729,37308.06,266.8418,716.507
2.21e+10,129.6456,81,32,1219.067,-2470.638,-2308.879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,10,1.106583,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
1.21e+10,5891.962,81,19,6788.461,3361.623,4777.694,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,10,1.106583,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.22e+10,-1610.08,81,26,1292.05,-1680.595,-1591.239,3,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,4,3,2,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.20e+10,-376,81,31,1411.263,-173.2063,-5.427985,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,5,1.0565,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
2.21e+10,31.35889,81,32,632.9226,-458.1536,-381.0076,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,9,1.0965,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
1.22e+10,-664,81,20,3094.178,940.6716,1254.738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,1.0565,-25.02941,63.67353,-145.4471,-15.38788,64.25052,82.06114,149.198,68.58748,626.4714,4054.318,21154.85,236.7868
2.12e+10,-189.4273,81,26,1287.194,331.4614,342.5103,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,8,1.086083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.22e+10,-795.756,81,19,1986.841,702.6639,702.6639,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1.076583,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.12e+10,333.6185,81,26,1786.554,113.9924,295.1622,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.12e+10,-88.10573,81,26,1083.71,-110.1853,-102.8194,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,8,1.086083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.12e+10,-141.4677,81,26,1204.737,-295.1432,-291.4277,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
3.21e+10,-1202.476,81,29,3819.631,1339.202,1355.145,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,6,1.066333,-68.32647,55.36176,-104.6824,-43.9,64.0169,111.6849,119.7616,126.1994,4668.506,3064.925,10958.39,1927.21
1.21e+10,299.4012,81,24,4231.637,991.9299,1490.881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,12,1.12675,-23.51176,288.3636,38.90588,93.57941,65.73914,112.1142,107.6525,125.6329,552.8031,83153.59,1513.668,8757.106
2.11e+10,87.10802,81,13,1642.498,142.0198,142.0198,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,9,1.0965,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
2.21e+10,2784.262,81,32,3240.075,360.8737,899.5674,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,2,2,1,0,6,1.066333,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
1.12e+10,-729.9651,81,8,869.1287,-1371.236,-1353.487,1,1,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,2,3,0,0,9,1.0965,-9.309375,94.80303,-111.8,-44.35152,38.80571,101.8988,126.9902,74.36385,86.66446,8987.614,12499.24,1967.057
1.21e+10,-61.1477,81,19,2385.97,82.75545,422.4494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.012167,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
2.22e+10,-606.6908,81,26,2689.422,383.6535,730.5086,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,1,0,3,1.035167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.21e+10,-546.4191,81,32,682.7148,-512.368,-263.0311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1.076583,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.11e+10,-358.426,81,26,1659.64,-739.2794,-633.9971,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,3,0,1,2,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
3.10e+10,-751.0804,81,28,5319.977,3606.006,3723.798,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,10,1.106583,-16.59412,-170.1882,-111.1706,40.48235,42.34282,124.9912,121.1578,146.6094,275.3647,28964.04,12358.9,1638.821
2.11e+10,393.3092,81,15,1777.491,-377.9401,125.3117,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,2,0,0,3,1.035167,-4.603125,-257.5097,-65.54194,-30.05938,46.6137,254.1084,220.7154,63.64342,21.18876,66311.23,4295.745,903.566
2.11e+10,-1334.539,81,13,2728.063,-939.7067,-352.5123,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,1,1,0,3,1.035167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
2.11e+10,1071.429,81,26,1099.339,-813.3377,-637.0266,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,3,1.035167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.12e+10,-278.306,81,26,1214.549,-931.8432,-846.7476,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,10,1.106583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.10e+10,-226.0398,81,5,817.2595,-247.9114,-247.9114,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,1.035167,-13.60882,53.04412,-156.6471,115.8735,34.7969,117.4921,137.3372,93.21664,185.2001,2813.678,24538.3,13426.67
2.21e+10,750.6977,81,32,1347.018,-6.878992,50.05433,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,1,2,0,0,2,1.023,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.12e+10,589.8401,81,26,2117.24,-121.4716,294.4678,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,0,1,1.012167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.12e+10,-256,81,26,1169.9,319.1431,329.8097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1.0565,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.11e+10,696.8641,81,26,2545.371,288.4336,288.4336,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,583.4053,81,15,4558.172,789.1397,1474.323,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,5,0,0,10,1.106583,-30.38437,49.07097,-65.54194,-30.05938,46.31006,258.1368,220.7154,63.64342,923.2103,2407.96,4295.745,903.566
1.21e+10,-3145.47,81,19,798.9055,-5195.973,-4276.904,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,9,1.0965,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.22e+10,489.1816,81,27,1894.945,301.2181,419.7756,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1.012167,-52.06765,191.4471,-20.52059,15.70606,63.40895,166.4605,188.889,80.02827,2711.04,36651.98,421.0945,246.6803
1.21e+10,154.7721,81,19,2267.751,482.6541,920.6406,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,11,1.116083,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.11e+10,85.98452,81,14,1747.181,845.5937,850.9696,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,11,1.116083,35.05588,176.9912,250.5059,-7.367647,54.04885,166.7889,195.1027,59.34944,1228.915,31325.88,62753.2,54.28222
2.12e+10,-128.2051,81,26,790.5593,-30.94468,-29.0691,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,6,1.066333,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.21e+10,-313.0591,81,32,1544.412,219.1789,219.1789,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4,1.047,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.11e+10,-80.90311,81,15,8270.375,6576.288,6741.303,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1.012167,-4.603125,-257.5097,-65.54194,-30.05938,46.6137,254.1084,220.7154,63.64342,21.18876,66311.23,4295.745,903.566
2.22e+10,-344.3649,81,26,1832.855,99.55269,293.2409,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,1.047,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
1.11e+10,198.79,81,2,2293.546,-538.5303,125.7116,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,10,1.106583,-47.24118,193.1529,16.33529,-26.76765,40.81354,161.7601,178.5897,101.5263,2231.729,37308.06,266.8418,716.507
1.11e+10,112,81,2,1047.799,148.3258,304.7703,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1.0565,-47.34412,118.0059,16.33529,-26.76765,40.81003,163.8738,178.5897,101.5263,2241.466,13925.39,266.8418,716.507
2.21e+10,-77.38607,81,32,759.7996,-97.41643,-19.4729,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,11,1.116083,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
3.10e+10,-528.6343,81,29,2056.011,391.6789,407.3315,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,8,1.086083,11.04118,25.09706,-104.6824,-43.9,65.05384,112.0053,119.7616,126.1994,121.9076,629.8624,10958.39,1927.21
2.11e+10,12551.88,81,26,4354.344,194.9586,1632.655,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,4,1.047,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.21e+10,813.9535,81,31,932.551,-3454.392,-1869.932,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,2,1.023,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
1.21e+10,-342.2184,81,19,2195.176,868.3478,956.052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,1.116083,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.11e+10,-705.2723,81,13,1497.401,-808.5658,-466.1812,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,10,1.106583,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
1.21e+10,89.44544,81,19,1363.896,159.4905,159.4905,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1.047,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
1.11e+10,314.6474,81,2,836.5801,-806.4679,-640.5303,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,3,1.035167,-47.34412,118.0059,16.33529,-26.76765,40.81003,163.8738,178.5897,101.5263,2241.466,13925.39,266.8418,716.507
2.20e+10,165.4741,81,31,6580.703,4224.195,4750.484,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,4,1.047,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
1.11e+10,-353.6693,81,9,1645.827,398.3382,486.7555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,6,1.066333,25.71765,75.83235,190.8971,-36.04118,36.62993,104.1414,145.4568,64.85046,661.3974,5750.546,36441.69,1298.966
2.11e+10,128.8014,81,26,1250.239,-833.2641,-632.2998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,4,1.047,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
1.22e+10,17.77778,81,19,4385.23,2973.914,3239.06,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,5,1.0565,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
2.22e+10,-2057.778,81,26,1950.781,-2158.798,-1381.391,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,5,1.0565,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.12e+10,2234.306,81,26,2528.29,-209.0372,296.6356,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,1.066333,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.11e+10,-104.3627,81,26,3569.558,2164.522,2205.583,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,688.771,81,13,2641.763,1223.922,1340.259,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,6,1.066333,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
2.20e+10,-279.0698,81,31,1164.223,65.80827,65.80827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,1.023,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
1.21e+10,114.9425,81,19,2236.636,-60.26198,19.84981,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,6,1.066333,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
3.21e+10,911.1111,81,28,1320.397,-1137.793,-911.2899,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,5,1.0565,-48.50588,-154.5412,-111.1706,40.48235,41.61441,125.5881,121.1578,146.6094,2352.821,23882.97,12358.9,1638.821
2.21e+10,-904.5093,81,31,1337.292,-1131.056,-936.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.066333,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
2.11e+10,635.8885,81,26,3205.654,999.2151,1025.348,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
3.21e+10,-2061.591,81,28,2336.809,-1684.94,-1402.647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1.12675,-16.59412,-170.1882,-111.1706,40.48235,42.34282,124.9912,121.1578,146.6094,275.3647,28964.04,12358.9,1638.821
2.11e+10,527.7516,81,13,1531.368,32.58629,253.096,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1.012167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
1.21e+10,-2195.349,81,19,7114.367,4264.708,5135.967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.023,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
2.21e+10,406.3302,81,32,1696.916,283.4976,527.7444,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,12,1.12675,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
1.21e+10,-214.3474,81,24,3958.129,1247.96,1951.914,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10,1.106583,-23.51176,288.3636,38.90588,93.57941,65.73914,112.1142,107.6525,125.6329,552.8031,83153.59,1513.668,8757.106
2.21e+10,306.6079,81,32,1208.931,-727.4102,-244.5908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,1.086083,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
1.21e+10,-530.3679,81,19,427.7786,-676.7333,-654.5455,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,12,1.12675,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.11e+10,-132.626,81,26,1749.052,372.6332,372.6332,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,92.44444,81,14,1300.52,266.3394,288.6192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,1.0565,-45.95882,-48.75882,250.5059,-7.367647,53.80778,169.3242,195.1027,59.34944,2112.213,2377.423,62753.2,54.28222
2.22e+10,-1612.093,81,26,2074.291,-421.8491,-201.9077,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1.023,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.11e+10,-150.3095,81,15,2003.125,415.2295,426.483,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,6,1.066333,-4.603125,-257.5097,-65.54194,-30.05938,46.6137,254.1084,220.7154,63.64342,21.18876,66311.23,4295.745,903.566
2.22e+10,-2110.066,81,26,3273.176,-1507.46,-699.8342,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,1.012167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.11e+10,-142.6102,81,26,1414.263,-1081.228,-555.7286,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,10,1.106583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.22e+10,25747.88,81,20,4580.27,1168.728,1893.093,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1.012167,-25.02941,63.67353,-145.4471,-15.38788,64.25052,82.06114,149.198,68.58748,626.4714,4054.318,21154.85,236.7868
2.12e+10,-1621.646,81,26,2014.326,-2043.77,-1590.341,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,4,1.047,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.21e+10,1663.217,81,32,3356.166,532.4535,888.5233,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,1,1.012167,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
1.22e+10,806.6202,81,19,3188.326,1065.037,1265.876,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,1.0965,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
2.11e+10,174.1821,81,15,1084.913,212.19,342.1634,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,1.076583,-30.38437,49.07097,-65.54194,-30.05938,46.31006,258.1368,220.7154,63.64342,923.2103,2407.96,4295.745,903.566
1.21e+10,8856.525,81,19,3661.721,2503.109,2579.922,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,0,0,10,1.106583,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
