education,birth_year,birth_region,log_wage,num_schools,high_intensity,children71
13,55,7320,12.48748,1.868498,0,19802
9,55,7320,12.13216,1.868498,0,19802
12,68,7320,12.42521,1.868498,0,19802
6,55,7320,12.32386,1.868498,0,19802
12,60,7320,11.97917,1.868498,0,19802
12,69,7320,11.60824,1.868498,0,19802
15,50,7320,12.75852,1.868498,0,19802
12,68,7320,11.75885,1.868498,0,19802
6,62,7320,11.22524,1.868498,0,19802
2,55,7320,11.0021,1.868498,0,19802
6,53,7320,11.69525,1.868498,0,19802
12,69,7320,12.15478,1.868498,0,19802
12,53,7320,12.81039,1.868498,0,19802
12,62,7320,12.42521,1.868498,0,19802
12,53,7320,11.91839,1.868498,0,19802
9,60,7320,11.51293,1.868498,0,19802
11,71,7320,11.69525,1.868498,0,19802
12,51,7320,12.38839,1.868498,0,19802
9,51,7320,11.91839,1.868498,0,19802
12,56,7320,10.12663,1.868498,0,19802
0,59,7320,11.28978,1.868498,0,19802
4,59,7320,12.32386,1.868498,0,19802
12,72,7320,11.91839,1.868498,0,19802
12,59,7320,12.40468,1.868498,0,19802
15,72,7320,11.91839,1.868498,0,19802
6,61,7320,11.51293,1.868498,0,19802
12,62,7320,12.65715,1.868498,0,19802
6,68,7320,11.81303,1.868498,0,19802
9,69,7320,11.08214,1.868498,0,19802
12,61,7320,12.7189,1.868498,0,19802
17,62,7320,12.20607,1.868498,0,19802
12,58,7320,11.8494,1.868498,0,19802
6,55,7320,11.75807,1.868498,0,19802
12,50,7320,12.61154,1.868498,0,19802
13,58,7320,12.63948,1.868498,0,19802
6,50,7320,11.0021,1.868498,0,19802
12,50,7320,12.68541,1.868498,0,19802
12,72,7320,10.81978,1.868498,0,19802
12,60,7320,12.39048,1.868498,0,19802
17,53,7320,13.0919,1.868498,0,19802
5,58,7321,11.69525,2.470661,0,17809
6,53,7321,12.18332,2.470661,0,17809
9,55,7321,12.12811,2.470661,0,17809
12,72,7321,11.964,2.470661,0,17809
9,54,7321,12.15741,2.470661,0,17809
12,50,7321,12.98883,2.470661,0,17809
12,52,7321,10.81978,2.470661,0,17809
9,61,7321,11.91839,2.470661,0,17809
12,70,7321,12.56445,2.470661,0,17809
17,59,7321,12.79386,2.470661,0,17809
9,69,7321,12.15478,2.470661,0,17809
4,70,7321,11.49272,2.470661,0,17809
17,68,7321,12.52453,2.470661,0,17809
12,70,7321,12.18075,2.470661,0,17809
9,53,7321,11.89683,2.470661,0,17809
0,52,7321,11.60824,2.470661,0,17809
9,60,7321,12.49313,2.470661,0,17809
17,59,7321,13.71015,2.470661,0,17809
9,72,7321,11.69525,2.470661,0,17809
6,54,7321,12.58074,2.470661,0,17809
9,58,7321,11.91839,2.470661,0,17809
4,54,7321,11.22524,2.470661,0,17809
8,71,7321,12.61154,2.470661,0,17809
12,57,7321,12.61154,2.470661,0,17809
12,69,7321,11.91839,2.470661,0,17809
5,58,7321,12.56724,2.470661,0,17809
12,69,7321,11.98293,2.470661,0,17809
12,60,7321,11.76757,2.470661,0,17809
14,50,7321,12.34583,2.470661,0,17809
6,58,7321,12.61154,2.470661,0,17809
12,53,7321,12.56724,2.470661,0,17809
12,62,7371,12.31779,1.15635,0,107234
15,68,7371,11.51293,1.15635,0,107234
17,60,7371,13.02805,1.15635,0,107234
12,57,7371,12.41633,1.15635,0,107234
6,55,7371,11.91839,1.15635,0,107234
17,55,7371,12.04355,1.15635,0,107234
9,56,7371,12.25486,1.15635,0,107234
17,53,7371,13.36138,1.15635,0,107234
12,55,7371,11.8494,1.15635,0,107234
12,71,7371,12.20607,1.15635,0,107234
6,50,7371,11.69525,1.15635,0,107234
12,71,7371,12.20607,1.15635,0,107234
15,51,7371,13.12236,1.15635,0,107234
12,72,7371,11.0021,1.15635,0,107234
17,69,7371,12.52453,1.15635,0,107234
17,59,7371,12.98402,1.15635,0,107234
12,57,7371,12.86283,1.15635,0,107234
17,60,7371,12.96688,1.15635,0,107234
12,69,7371,11.91839,1.15635,0,107234
3,68,7371,11.77529,1.15635,0,107234
12,68,7371,11.42954,1.15635,0,107234
12,62,7371,12.20607,1.15635,0,107234
17,60,7371,11.51293,1.15635,0,107234
12,69,7371,11.8494,1.15635,0,107234
14,58,7371,12.36734,1.15635,0,107234
6,51,7371,12.42922,1.15635,0,107234
6,60,7371,11.91839,1.15635,0,107234
17,52,7371,12.89922,1.15635,0,107234
6,52,7371,12.20607,1.15635,0,107234
12,50,7371,12.38839,1.15635,0,107234
12,51,7371,13.59237,1.15635,0,107234
4,58,7371,11.60824,1.15635,0,107234
12,61,7371,12.11176,1.15635,0,107234
6,57,7371,11.56172,1.15635,0,107234
12,62,7371,11.91839,1.15635,0,107234
17,53,7371,13.71679,1.15635,0,107234
6,55,7371,11.91839,1.15635,0,107234
9,50,7371,11.22524,1.15635,0,107234
15,58,7371,12.97154,1.15635,0,107234
9,57,7371,12.10071,1.15635,0,107234
12,58,7371,12.65396,1.15635,0,107234
12,58,7371,12.44548,1.15635,0,107234
12,60,7371,12.61154,1.15635,0,107234
15,62,7371,11.91839,1.15635,0,107234
17,69,7371,11.73286,1.15635,0,107234
12,51,7371,12.42922,1.15635,0,107234
12,69,7371,12.04355,1.15635,0,107234
12,58,7371,11.91839,1.15635,0,107234
9,59,7371,11.91839,1.15635,0,107234
12,58,7371,11.51293,1.15635,0,107234
9,72,7371,11.91839,1.15635,0,107234
12,69,7371,11.51293,1.15635,0,107234
12,69,7371,12.83468,1.15635,0,107234
12,69,7371,12.42922,1.15635,0,107234
12,61,7371,13.49255,1.15635,0,107234
12,62,7371,13.21767,1.15635,0,107234
15,60,7371,11.51293,1.15635,0,107234
17,60,7371,12.6635,1.15635,0,107234
9,57,7371,12.61154,1.15635,0,107234
6,69,7371,11.91839,1.15635,0,107234
12,52,7371,12.61154,1.15635,0,107234
9,58,7371,11.91839,1.15635,0,107234
8,58,7371,13.45884,1.15635,0,107234
12,60,7371,12.16108,1.15635,0,107234
12,71,7371,13.45884,1.15635,0,107234
12,58,7371,12.42922,1.15635,0,107234
6,60,7371,12.0137,1.15635,0,107234
12,60,7371,12.84529,1.15635,0,107234
12,62,7371,13.18534,1.15635,0,107234
6,62,7371,11.41861,1.15635,0,107234
4,62,7371,11.66993,1.15635,0,107234
9,71,7371,12.42922,1.15635,0,107234
9,59,7371,11.95761,1.15635,0,107234
17,58,7371,12.89922,1.15635,0,107234
6,71,7371,11.28978,1.15635,0,107234
12,68,7371,11.97035,1.15635,0,107234
6,52,7371,11.91839,1.15635,0,107234
12,72,7371,12.63036,1.15635,0,107234
12,62,7371,12.61154,1.15635,0,107234
3,60,7371,12.61154,1.15635,0,107234
6,62,7371,12.10071,1.15635,0,107234
12,58,7371,13.017,1.15635,0,107234
9,70,7371,12.20607,1.15635,0,107234
12,69,7371,12.73376,1.15635,0,107234
12,71,7371,12.42922,1.15635,0,107234
12,57,7371,12.78269,1.15635,0,107234
12,70,7371,11.91839,1.15635,0,107234
17,53,7371,12.85318,1.15635,0,107234
12,62,7371,13.2067,1.15635,0,107234
12,68,7371,12.20607,1.15635,0,107234
12,71,7371,11.98058,1.15635,0,107234
2,62,7371,12.20607,1.15635,0,107234
6,62,7371,11.73607,1.15635,0,107234
4,68,7371,11.8494,1.15635,0,107234
16,61,7371,12.64658,1.15635,0,107234
11,50,7371,11.91839,1.15635,0,107234
12,54,7371,14.91412,1.15635,0,107234
9,68,7371,11.71994,1.15635,0,107234
12,52,7371,12.32386,1.15635,0,107234
12,55,7371,12.61154,1.15635,0,107234
12,59,7371,12.89922,1.15635,0,107234
1,55,7371,11.73607,1.15635,0,107234
12,72,7371,12.57418,1.15635,0,107234
12,53,7371,12.61154,1.15635,0,107234
12,69,7371,12.89922,1.15635,0,107234
2,71,7371,11.91839,1.15635,0,107234
12,71,7371,11.91839,1.15635,0,107234
17,54,7371,13.66469,1.15635,0,107234
12,54,7371,12.40492,1.15635,0,107234
12,68,7371,12.18075,1.15635,0,107234
6,72,7371,12.1335,1.15635,0,107234
16,52,7371,13.07107,1.15635,0,107234
17,70,7371,12.68463,1.15635,0,107234
12,68,7371,11.69525,1.15635,0,107234
12,70,7371,12.61154,1.15635,0,107234
17,62,7371,12.93603,1.15635,0,107234
12,52,7371,13.017,1.15635,0,107234
9,60,7371,11.22524,1.15635,0,107234
9,72,7371,11.4721,1.15635,0,107234
9,59,7371,12.42922,1.15635,0,107234
12,57,7371,12.82665,1.15635,0,107234
6,59,7371,11.69525,1.15635,0,107234
12,60,7371,12.61154,1.15635,0,107234
12,51,7371,12.42922,1.15635,0,107234
15,53,7371,13.59237,1.15635,0,107234
17,58,7371,12.42922,1.15635,0,107234
17,69,7371,11.73431,1.15635,0,107234
9,53,7371,12.42922,1.15635,0,107234
12,68,7371,11.60824,1.15635,0,107234
6,71,7371,12.20607,1.15635,0,107234
17,60,7371,12.20607,1.15635,0,107234
12,62,7371,11.91839,1.15635,0,107234
12,56,7371,12.7367,1.15635,0,107234
17,52,7371,13.02915,1.15635,0,107234
12,62,7371,12.20607,1.15635,0,107234
9,54,7371,13.52783,1.15635,0,107234
7,53,7371,12.27839,1.15635,0,107234
9,53,7371,12.35665,1.15635,0,107234
6,71,7371,10.30895,1.15635,0,107234
13,59,7371,12.80973,1.15635,0,107234
15,57,7371,13.59237,1.15635,0,107234
12,68,7371,12.3371,1.15635,0,107234
15,52,7371,13.0919,1.15635,0,107234
12,68,7371,10.71442,1.15635,0,107234
17,61,7371,12.89922,1.15635,0,107234
9,50,7371,12.61154,1.15635,0,107234
6,54,7371,11.91839,1.15635,0,107234
9,69,7371,11.69525,1.15635,0,107234
6,72,7371,12.18075,1.15635,0,107234
12,68,7371,12.89922,1.15635,0,107234
9,53,7371,11.91839,1.15635,0,107234
6,58,7371,12.42922,1.15635,0,107234
9,60,7371,11.73607,1.15635,0,107234
12,60,7371,12.61154,1.15635,0,107234
12,70,7371,11.43496,1.15635,0,107234
9,55,7371,12.20607,1.15635,0,107234
6,52,7371,11.77529,1.15635,0,107234
12,58,7371,12.20607,1.15635,0,107234
12,69,7371,12.14153,1.15635,0,107234
12,61,7371,12.68231,1.15635,0,107234
12,55,7371,13.81551,1.15635,0,107234
17,58,7371,12.58622,1.15635,0,107234
12,54,7371,12.74549,1.15635,0,107234
12,55,7371,12.32829,1.15635,0,107234
17,58,7371,13.12236,1.15635,0,107234
9,53,7371,13.06049,1.15635,0,107234
1,68,7371,12.10071,1.15635,0,107234
12,51,7371,12.84,1.15635,0,107234
6,57,7371,11.56172,1.15635,0,107234
9,71,7371,11.51293,1.15635,0,107234
17,53,7371,13.45884,1.15635,0,107234
9,68,7371,11.51293,1.15635,0,107234
12,50,7371,12.89922,1.15635,0,107234
12,51,7371,12.78465,1.15635,0,107234
12,72,7371,11.22524,1.15635,0,107234
12,71,7371,11.91839,1.15635,0,107234
12,62,7371,12.61154,1.15635,0,107234
12,61,7371,12.56445,1.15635,0,107234
17,62,7371,12.54147,1.15635,0,107234
5,60,7371,11.98293,1.15635,0,107234
17,58,7371,13.28872,1.15635,0,107234
12,55,7371,12.1335,1.15635,0,107234
12,62,7371,12.82134,1.15635,0,107234
12,54,7371,12.24047,1.15635,0,107234
12,72,7371,11.65269,1.15635,0,107234
12,62,7371,12.42922,1.15635,0,107234
12,71,7371,12.25486,1.15635,0,107234
0,55,7371,12.03765,1.15635,0,107234
12,57,7371,11.88449,1.15635,0,107234
6,60,7371,12.32386,1.15635,0,107234
12,57,7371,12.20607,1.15635,0,107234
17,62,7371,12.02455,1.15635,0,107234
12,71,7371,12.53538,1.15635,0,107234
12,60,7371,12.20607,1.15635,0,107234
12,51,7371,12.36734,1.15635,0,107234
12,53,7371,13.21767,1.15635,0,107234
5,52,7371,11.77529,1.15635,0,107234
3,62,7371,11.77529,1.15635,0,107234
12,68,7371,12.20607,1.15635,0,107234
17,61,7371,12.81584,1.15635,0,107234
12,62,7371,12.61154,1.15635,0,107234
5,54,7371,11.56172,1.15635,0,107234
12,53,7371,13.33747,1.15635,0,107234
9,53,7371,12.20607,1.15635,0,107234
12,51,7371,12.89922,1.15635,0,107234
9,59,7371,11.91839,1.15635,0,107234
12,62,7371,11.91839,1.15635,0,107234
12,70,7371,12.20607,1.15635,0,107234
8,60,7371,12.76569,1.15635,0,107234
15,59,7371,12.57557,1.15635,0,107234
12,68,7371,11.28978,1.15635,0,107234
12,55,7371,12.61154,1.15635,0,107234
9,51,7371,12.61154,1.15635,0,107234
12,71,7371,12.13886,1.15635,0,107234
6,55,7371,11.88449,1.15635,0,107234
9,70,7371,12.32386,1.15635,0,107234
12,69,7371,12.34583,1.15635,0,107234
17,58,7371,12.38003,1.15635,0,107234
17,60,7371,13.24352,1.15635,0,107234
12,51,7371,12.76569,1.15635,0,107234
9,59,7371,11.39639,1.15635,0,107234
12,70,7371,11.28978,1.15635,0,107234
12,72,7371,11.91839,1.15635,0,107234
12,60,7371,12.38839,1.15635,0,107234
12,55,7371,13.12236,1.15635,0,107234
9,69,7371,11.51293,1.15635,0,107234
15,71,7371,12.23563,1.15635,0,107234
11,58,7371,12.99225,1.15635,0,107234
12,60,7371,12.67295,1.15635,0,107234
17,53,7371,12.89295,1.15635,0,107234
15,56,7371,12.38839,1.15635,0,107234
9,68,7371,12.20607,1.15635,0,107234
12,62,7371,13.017,1.15635,0,107234
17,72,7371,12.28956,1.15635,0,107234
12,61,7371,11.95118,1.15635,0,107234
9,58,7371,12.70199,1.15635,0,107234
12,58,7371,11.42519,1.15635,0,107234
12,69,7371,12.61154,1.15635,0,107234
17,58,7371,13.017,1.15635,0,107234
12,69,7371,11.51293,1.15635,0,107234
15,54,7371,11.91839,1.15635,0,107234
9,54,7371,11.91839,1.15635,0,107234
11,50,7371,12.40901,1.15635,0,107234
9,60,7371,12.07254,1.15635,0,107234
12,72,7371,11.91839,1.15635,0,107234
17,54,7371,12.84793,1.15635,0,107234
6,53,7371,11.91839,1.15635,0,107234
12,51,7371,12.44312,1.15635,0,107234
12,58,7371,12.56724,1.15635,0,107234
12,62,7371,11.69525,1.15635,0,107234
9,51,7371,13.017,1.15635,0,107234
12,61,7371,13.59486,1.15635,0,107234
12,58,7371,11.69525,1.15635,0,107234
15,69,7371,12.99453,1.15635,0,107234
12,57,7371,12.61154,1.15635,0,107234
6,50,7371,11.22524,1.15635,0,107234
9,58,7371,10.71442,1.15635,0,107234
9,51,7371,12.57764,1.15635,0,107234
15,61,7371,13.30468,1.15635,0,107234
9,68,7371,12.18075,1.15635,0,107234
12,72,7371,13.52783,1.15635,0,107234
12,57,7371,12.42922,1.15635,0,107234
7,54,7371,12.61154,1.15635,0,107234
6,72,7371,11.69525,1.15635,0,107234
12,62,7371,12.60485,1.15635,0,107234
12,56,7371,12.49687,1.15635,0,107234
12,58,7371,14.07054,1.15635,0,107234
6,54,7371,12.38839,1.15635,0,107234
12,68,7371,12.20607,1.15635,0,107234
12,69,7371,12.0137,1.15635,0,107234
15,52,7371,12.84793,1.15635,0,107234
9,68,7371,11.76368,1.15635,0,107234
17,61,7371,12.42922,1.15635,0,107234
12,70,7371,11.0021,1.15635,0,107234
12,68,7371,13.83531,1.15635,0,107234
12,53,7371,11.51293,1.15635,0,107234
12,57,7371,11.51293,1.15635,0,107234
13,61,7371,12.35242,1.15635,0,107234
8,70,7371,11.40757,1.15635,0,107234
9,69,7371,11.0021,1.15635,0,107234
12,62,7371,11.66135,1.15635,0,107234
12,62,7371,13.30468,1.15635,0,107234
6,68,7371,12.61154,1.15635,0,107234
17,56,7371,12.83041,1.15635,0,107234
12,57,7371,13.12236,1.15635,0,107234
12,58,7371,12.07254,1.15635,0,107234
17,55,7371,12.79219,1.15635,0,107234
9,51,7371,12.57729,1.15635,0,107234
12,58,7371,13.12236,1.15635,0,107234
9,68,7371,12.10071,1.15635,0,107234
12,72,7371,13.52783,1.15635,0,107234
5,59,7371,12.89922,1.15635,0,107234
11,54,7371,12.52453,1.15635,0,107234
17,56,7371,13.36138,1.15635,0,107234
11,70,7371,11.6994,1.15635,0,107234
12,60,7371,13.15153,1.15635,0,107234
12,54,7371,12.61154,1.15635,0,107234
12,59,7371,11.71994,1.15635,0,107234
9,61,7371,12.42922,1.15635,0,107234
17,58,7371,12.76569,1.15635,0,107234
12,70,7371,11.95761,1.15635,0,107234
12,68,7371,12.69158,1.15635,0,107234
2,56,7371,10.64542,1.15635,0,107234
17,68,7371,12.20607,1.15635,0,107234
12,61,7371,12.61752,1.15635,0,107234
12,56,7371,13.52783,1.15635,0,107234
12,55,7371,10.30895,1.15635,0,107234
12,54,7371,12.89922,1.15635,0,107234
6,68,7371,11.73607,1.15635,0,107234
12,70,7371,12.46593,1.15635,0,107234
6,60,7371,12.46844,1.15635,0,107234
6,58,7371,12.32386,1.15635,0,107234
2,60,7371,11.08214,1.15635,0,107234
12,62,7371,11.8494,1.15635,0,107234
6,70,7371,11.69525,1.15635,0,107234
9,71,7371,11.91839,1.15635,0,107234
12,54,7371,12.78269,1.15635,0,107234
19,71,7371,13.12236,1.15635,0,107234
12,71,7371,13.32938,1.15635,0,107234
12,61,7371,13.12236,1.15635,0,107234
17,53,7371,12.83468,1.15635,0,107234
15,58,7371,12.7449,1.15635,0,107234
6,58,7371,12.10071,1.15635,0,107234
6,58,7371,11.87757,1.15635,0,107234
12,72,7371,12.27139,1.15635,0,107234
12,54,7371,13.45884,1.15635,0,107234
12,62,7371,12.89922,1.15635,0,107234
6,70,7371,11.89819,1.15635,0,107234
0,58,7371,12.20607,1.15635,0,107234
12,53,7371,12.8071,1.15635,0,107234
12,50,7371,12.42922,1.15635,0,107234
12,57,7371,11.82978,1.15635,0,107234
0,60,7371,12.20607,1.15635,0,107234
10,60,7371,12.76569,1.15635,0,107234
12,69,7371,12.56024,1.15635,0,107234
15,60,7371,12.50432,1.15635,0,107234
17,68,7371,11.91839,1.15635,0,107234
5,57,7371,12.61154,1.15635,0,107234
12,55,7371,11.91839,1.15635,0,107234
9,56,7371,11.8494,1.15635,0,107234
17,62,7371,13.01031,1.15635,0,107234
12,61,7371,12.61154,1.15635,0,107234
12,60,7371,11.28978,1.15635,0,107234
17,62,7371,12.70685,1.15635,0,107234
12,50,7371,12.29683,1.15635,0,107234
6,70,7371,11.46163,1.15635,0,107234
6,58,7371,11.98293,1.15635,0,107234
9,56,7371,13.23569,1.15635,0,107234
7,55,7371,12.57418,1.15635,0,107234
6,60,7371,11.69525,1.15635,0,107234
12,54,7371,11.81303,1.15635,0,107234
12,68,7371,11.73607,1.15635,0,107234
12,70,7371,11.69525,1.15635,0,107234
12,71,7371,11.91839,1.15635,0,107234
15,56,7371,13.30468,1.15635,0,107234
12,72,7371,11.73607,1.15635,0,107234
12,68,7371,12.50618,1.15635,0,107234
17,68,7371,12.61154,1.15635,0,107234
9,57,7371,11.98293,1.15635,0,107234
6,50,7371,11.91839,1.15635,0,107234
15,54,7372,12.79802,1.766785,0,18678
12,58,7372,12.74403,1.766785,0,18678
12,68,7372,11.74364,1.766785,0,18678
12,55,7372,12.61154,1.766785,0,18678
15,62,7372,12.07254,1.766785,0,18678
9,72,7372,12.0137,1.766785,0,18678
12,56,7372,12.24047,1.766785,0,18678
6,62,7372,11.73607,1.766785,0,18678
12,51,7372,13.45884,1.766785,0,18678
12,60,7372,11.60824,1.766785,0,18678
9,70,7372,12.30138,1.766785,0,18678
17,62,7372,12.59235,1.766785,0,18678
9,72,7372,11.22524,1.766785,0,18678
12,69,7372,11.91839,1.766785,0,18678
6,61,7372,11.29601,1.766785,0,18678
15,62,7372,12.63216,1.766785,0,18678
12,55,7372,12.76283,1.766785,0,18678
5,68,7372,11.73607,1.766785,0,18678
4,68,7372,11.91839,1.766785,0,18678
12,62,7372,12.86048,1.766785,0,18678
17,59,7372,12.93362,1.766785,0,18678
6,55,7372,12.04355,1.766785,0,18678
15,72,7372,12.38839,1.766785,0,18678
12,61,7372,12.42922,1.766785,0,18678
6,70,7372,11.73607,1.766785,0,18678
5,55,7372,12.10071,1.766785,0,18678
15,57,7372,12.59134,1.766785,0,18678
15,59,7372,12.56024,1.766785,0,18678
12,53,7372,11.99751,1.766785,0,18678
17,52,7372,12.91362,1.766785,0,18678
9,70,7372,12.38839,1.766785,0,18678
6,69,7372,11.51293,1.766785,0,18678
6,59,7372,11.91839,1.766785,0,18678
8,60,7372,12.07254,1.766785,0,18678
8,72,7372,11.95761,1.766785,0,18678
12,55,7372,12.30138,1.766785,0,18678
15,59,7372,13.40583,1.766785,0,18678
6,72,7372,11.69525,1.766785,0,18678
12,58,7372,12.30365,1.766785,0,18678
12,53,7372,12.30138,1.766785,0,18678
6,72,7372,11.91839,1.766785,0,18678
14,58,7372,11.98199,1.766785,0,18678
12,59,7372,12.61154,1.766785,0,18678
15,60,7372,12.20607,1.766785,0,18678
15,59,7372,13.28363,1.766785,0,18678
12,69,7372,11.35041,1.766785,0,18678
6,59,7372,12.28765,1.766785,0,18678
17,62,7372,12.42118,1.766785,0,18678
17,52,7372,12.91349,1.766785,0,18678
9,72,7372,11.21587,1.766785,0,18678
12,54,7372,12.76569,1.766785,0,18678
12,62,7372,11.84223,1.766785,0,18678
6,62,7372,11.69525,1.766785,0,18678
12,72,7372,11.22524,1.766785,0,18678
17,56,7372,13.19821,1.766785,0,18678
12,68,7372,12.40615,1.766785,0,18678
12,60,7372,13.52783,1.766785,0,18678
11,58,7372,12.57418,1.766785,0,18678
12,53,7372,13.52783,1.766785,0,18678
12,57,7372,13.12236,1.766785,0,18678
12,62,7372,12.95607,1.766785,0,18678
11,68,7372,11.73607,1.766785,0,18678
12,60,7372,11.81303,1.766785,0,18678
12,60,7372,13.52783,1.766785,0,18678
12,50,7372,12.61154,1.766785,0,18678
17,56,7372,13.35189,1.766785,0,18678
12,71,7372,12.42922,1.766785,0,18678
12,57,7372,12.61154,1.766785,0,18678
9,58,7372,11.91839,1.766785,0,18678
12,58,7372,11.96081,1.766785,0,18678
12,60,7372,10.59663,1.766785,0,18678
12,52,7372,12.67764,1.766785,0,18678
12,53,7372,11.91839,1.766785,0,18678
12,53,7372,12.20607,1.766785,0,18678
12,70,7372,11.91839,1.766785,0,18678
9,51,7372,12.88029,1.766785,0,18678
5,58,7372,11.0021,1.766785,0,18678
8,55,7372,11.75979,1.766785,0,18678
9,58,7372,12.14153,1.766785,0,18678
12,68,7372,11.60824,1.766785,0,18678
12,62,7372,11.22524,1.766785,0,18678
17,60,7401,12.29591,2.116228,1,85057
12,58,7401,12.10071,2.116228,1,85057
12,58,7401,13.48701,2.116228,1,85057
5,70,7401,13.12236,2.116228,1,85057
12,50,7401,12.79386,2.116228,1,85057
9,72,7401,12.42922,2.116228,1,85057
12,60,7401,13.45884,2.116228,1,85057
12,68,7401,11.51293,2.116228,1,85057
9,55,7401,12.30592,2.116228,1,85057
14,61,7401,12.22587,2.116228,1,85057
6,61,7401,11.91839,2.116228,1,85057
12,61,7401,12.40901,2.116228,1,85057
12,69,7401,12.20607,2.116228,1,85057
6,53,7401,11.69525,2.116228,1,85057
6,68,7401,11.51293,2.116228,1,85057
0,51,7401,12.10071,2.116228,1,85057
12,68,7401,12.07254,2.116228,1,85057
12,61,7401,12.46844,2.116228,1,85057
12,62,7401,11.91839,2.116228,1,85057
12,55,7401,12.0714,2.116228,1,85057
9,68,7401,11.69525,2.116228,1,85057
12,68,7401,11.85651,2.116228,1,85057
14,53,7401,12.15583,2.116228,1,85057
12,60,7401,11.90124,2.116228,1,85057
12,68,7401,11.51293,2.116228,1,85057
5,54,7401,11.91839,2.116228,1,85057
6,70,7401,11.91839,2.116228,1,85057
17,68,7401,11.42954,2.116228,1,85057
17,59,7401,12.66823,2.116228,1,85057
12,54,7401,12.72397,2.116228,1,85057
6,61,7401,11.56172,2.116228,1,85057
6,53,7401,11.69525,2.116228,1,85057
13,68,7401,12.11341,2.116228,1,85057
12,58,7401,12.04355,2.116228,1,85057
9,72,7401,12.07254,2.116228,1,85057
12,60,7401,13.12236,2.116228,1,85057
12,69,7401,12.83535,2.116228,1,85057
14,68,7401,12.10625,2.116228,1,85057
12,61,7401,12.57764,2.116228,1,85057
2,70,7401,11.15625,2.116228,1,85057
6,51,7401,11.95118,2.116228,1,85057
17,55,7401,12.96618,2.116228,1,85057
12,68,7401,11.40757,2.116228,1,85057
12,60,7401,12.34583,2.116228,1,85057
12,59,7401,12.48748,2.116228,1,85057
12,72,7401,12.07254,2.116228,1,85057
12,60,7401,12.35751,2.116228,1,85057
12,50,7401,12.66033,2.116228,1,85057
12,71,7401,11.73607,2.116228,1,85057
12,68,7401,11.69525,2.116228,1,85057
8,68,7401,11.69525,2.116228,1,85057
9,71,7401,11.91839,2.116228,1,85057
17,58,7401,12.70077,2.116228,1,85057
6,55,7401,12.32386,2.116228,1,85057
12,58,7401,11.95761,2.116228,1,85057
12,62,7401,12.55849,2.116228,1,85057
9,50,7401,11.22524,2.116228,1,85057
12,55,7401,12.76082,2.116228,1,85057
14,51,7401,12.73376,2.116228,1,85057
12,70,7401,12.10071,2.116228,1,85057
6,72,7401,11.51293,2.116228,1,85057
12,55,7401,12.58519,2.116228,1,85057
9,60,7401,12.7026,2.116228,1,85057
8,69,7401,12.42922,2.116228,1,85057
12,72,7401,11.91839,2.116228,1,85057
12,57,7401,12.74927,2.116228,1,85057
0,52,7401,11.81303,2.116228,1,85057
6,70,7401,11.73607,2.116228,1,85057
12,60,7401,12.55673,2.116228,1,85057
17,54,7401,12.60317,2.116228,1,85057
13,68,7401,12.16525,2.116228,1,85057
12,53,7401,12.74257,2.116228,1,85057
12,54,7401,13.55559,2.116228,1,85057
12,69,7401,11.51293,2.116228,1,85057
17,61,7401,12.12269,2.116228,1,85057
12,70,7401,12.76569,2.116228,1,85057
12,59,7401,12.49031,2.116228,1,85057
17,53,7401,12.97154,2.116228,1,85057
12,52,7401,12.04502,2.116228,1,85057
12,57,7401,13.12236,2.116228,1,85057
12,60,7401,11.93164,2.116228,1,85057
6,51,7401,12.20607,2.116228,1,85057
17,62,7401,12.6616,2.116228,1,85057
3,60,7401,9.21034,2.116228,1,85057
7,58,7401,11.69525,2.116228,1,85057
6,59,7401,11.51293,2.116228,1,85057
12,51,7401,11.71994,2.116228,1,85057
17,68,7401,12.1442,2.116228,1,85057
12,71,7401,11.8494,2.116228,1,85057
0,56,7401,11.51293,2.116228,1,85057
14,62,7401,12.43599,2.116228,1,85057
9,62,7401,11.69525,2.116228,1,85057
16,58,7401,12.66033,2.116228,1,85057
12,70,7401,11.51293,2.116228,1,85057
17,54,7401,12.99453,2.116228,1,85057
6,56,7401,11.75587,2.116228,1,85057
9,57,7401,11.78295,2.116228,1,85057
4,52,7401,12.20607,2.116228,1,85057
12,58,7401,12.61154,2.116228,1,85057
8,70,7401,11.22524,2.116228,1,85057
9,71,7401,11.28978,2.116228,1,85057
17,55,7401,12.84793,2.116228,1,85057
6,72,7401,11.45636,2.116228,1,85057
12,57,7401,11.77529,2.116228,1,85057
12,72,7401,11.73607,2.116228,1,85057
9,59,7401,12.89922,2.116228,1,85057
9,68,7401,10.389,2.116228,1,85057
12,71,7401,13.08154,2.116228,1,85057
12,59,7401,12.65172,2.116228,1,85057
12,58,7401,12.27839,2.116228,1,85057
9,62,7401,12.42922,2.116228,1,85057
9,69,7401,11.51293,2.116228,1,85057
12,54,7401,12.54255,2.116228,1,85057
6,59,7401,12.55037,2.116228,1,85057
16,60,7401,12.49687,2.116228,1,85057
13,55,7401,12.7171,2.116228,1,85057
9,54,7401,12.83468,2.116228,1,85057
9,62,7401,12.4905,2.116228,1,85057
12,62,7401,9.903487,2.116228,1,85057
12,60,7401,12.64433,2.116228,1,85057
9,50,7401,11.28978,2.116228,1,85057
8,62,7401,11.91839,2.116228,1,85057
13,72,7401,11.79998,2.116228,1,85057
